user_id,tweet_id,tweet_text,retweet_count,favorite_count,followers_count,friends_count,verified,label,time_delay (min),neg_sent,pos_sent,neu_sent,comp_sent
28785486,544314301067304960,"JUST IN: White House official: Pres. Obama briefed on hostage situation in Sydney, Australia - @c_good http://t.co/PD7pVfU9pQ",187,68,3776245,860,1,0,0.6167,0.0,0.0,1.0,0.0
16973333,544446269968908289,Thousands tweet declaring their solidarity with Muslims #IllRideWithYou #sydneysiege http://t.co/4REoJBzPxD http://t.co/zAQvgvzF9G,211,127,937750,1766,1,0,2.1333,0.0,0.18,0.82,0.296
87087057,544282015487787008,Do not forget that the overwhelming majority of Muslims are as disgusted by the actions of these few fanatics as you or I are #sydneysiege,146,133,3392,495,0,0,25.8500,0.126,0.062,0.813,-0.4086
1199102480,544453251068743681,"As people attempt to sleep tonight our thoughts are with those involved in the #SydneySiege. 

Praying we wake up to good news tomorrow. ❤️",123,183,19994,697,1,0,0.9333,0.0,0.197,0.803,0.6597
206979151,544430900235075584,It is worth remembering that most boat people are fleeing the same extremists we are fighting in the Middle East #sydneysiege,728,620,60798,100,0,0,2.2333,0.107,0.081,0.812,-0.1531
489336004,544413195884974080,It's things like #IllRideWithYou that keep us from completely losing our faith in humanity. #SydneySiege,107,92,1308,998,0,0,NaT,0.141,0.272,0.587,0.3961
2378713202,544482559900393472,14 Dec: Australian Muslim youth handed out 2000 flowers and 3600 water bottles to ppl in sydney #illridewithyou http://t.co/22ikQczgnX,3048,2211,17388,16952,0,0,2.8333,0.0,0.0,1.0,0.0
60022825,544369574842347520,"Press Council confirms it has received complaints about Telegraph's ""Death Cult"" #sydneysiege afternoon front page http://t.co/WI4NrNtBcm",206,133,9870,2064,1,0,2.5500,0.32,0.0,0.68,-0.765
5988062,544512078518968320,A siege in Sydney suggests a new trend in jihadist violence may have reached Australia http://t.co/fMasqw90y7 http://t.co/bXBgoavJ2s,233,88,6732684,116,1,0,0.7000,0.222,0.076,0.703,-0.5719
15232098,544365130138808321,Because narcissism doesn't take a break @mkarolian These people are taking selfies on scene of the #sydneysiege http://t.co/7Zbkojftye,107,28,11162,136,0,0,0.9833,0.0,0.0,1.0,0.0
6246092,544444661859749890,The #sydneysiege has entered its 12th hour. Thoughts to the hostages and their loved ones. http://t.co/gJAQklf3a7 http://t.co/0E9m55ltOy,142,150,4845,742,1,0,3.6667,0.0,0.196,0.804,0.5994
407871140,544350803125735424,"In Australia, Sydney siege tests delicate truce with Muslim community, by @DanielStacey http://t.co/XqqMj120zX http://t.co/icC0OJfmDI",188,68,621,390,0,0,9.4000,0.0,0.085,0.915,0.0516
149590738,544519577733173248,Thinking of everyone in Sydney today x,364,1383,1946458,103,1,0,0.5000,0.0,0.0,1.0,0.0
286886892,544438653410639872,Shocked and disgusted about what's happening in Sydney... Those poor people trapped in that cafe.. #illridewithyou,201,318,110133,101,1,0,3.9167,0.504,0.0,0.496,-0.9042
19317766,544301025079730176,"Mass disbelief: crowds looking anxiously, down Martin Place. #sydneysiege http://t.co/U8n9ZWgxmD",397,88,12879,1676,0,0,1.3500,0.174,0.0,0.826,-0.2263
11741632,544280617160949760,No one fully knows what is happening with the #sydneysiege but we do know anti-muslim and ignorant speculation isn't needed.,248,158,5618,1904,0,0,1.5500,0.191,0.0,0.809,-0.5023
742143,544314464569675776,Australian PM Tony Abbott says it is unclear if #sydneysiege is politically motivated http://t.co/ejBnff6KdW http://t.co/N2VAkBcaqE,269,77,8173389,61,1,0,0.3000,0.111,0.167,0.722,0.25
53789862,544360342995099648,Why the hashtag #SydneySiege? There are a few places in the world that are actually under siege. Sydney is not one of them.,301,241,58406,2294,0,0,1.5500,0.0,0.0,1.0,0.0
1960878613,544495359800930304,"Pictured: Gunman Man Haron Monis, on bail over murder of ex-wife http://t.co/xheuclMCmj #sydneysiege http://t.co/32hYnLqV6J",175,28,1836,136,1,0,2.1500,0.266,0.0,0.734,-0.6908
1375289149,544475905926524928,"#IllRideWithYou starts on social media in response to #SydneySiege, showing support to Muslims: http://t.co/sQOaGCBYkh @ghoshworld",202,144,109061,1264,1,0,5.3167,0.0,0.162,0.838,0.4019
543445173,544363471660277760,"Lots of love and prayers for Sydney, I hope everyone's okay😳

#MTVStars One Direction http://t.co/huOYLZxWXi",250,53,122121,401,0,0,5.3167,0.0,0.372,0.628,0.7964
41085467,544467822168920064,#illridewithyou: Australians stand up to racism following #sydneysiege http://t.co/3VyDr99cZI http://t.co/WfQ8yIHIo1,107,52,184304,2,1,0,NaT,0.313,0.0,0.687,-0.6249
162304163,544389506569220096,"If our morons from @Timesnow @ndtv @Headlinestoday @ibnlive were in Aus.. they'd hv screamed ""9 hours &amp; Modi has done nothing"" #SydneySiege",205,88,76541,207,0,0,1.5500,0.187,0.0,0.813,-0.5574
10703412,544420432099545089,"Over 6,500 #illridewithyou tweets already - currently 198 Tweets per minute - god love you Sydney",146,138,8385,501,1,0,15.9667,0.0,0.344,0.656,0.743
53338746,544346361101963265,"Just really, really want this #sydneysiege to be over. Those poor people 😓",6563,15373,2158520,726,1,0,0.1167,0.207,0.125,0.668,-0.3024
1562935142,544463778780557312,'I'll ride with you' http://t.co/llZnuCAzg5 Australia unites during #SydneySiege http://t.co/WIU22VPgkz,1716,1098,52008,704,1,0,4.8667,0.0,0.0,1.0,0.0
7702542,544308031446872065,Praying for Sydney. Also thank heavens for streaming foreign networks because American media is completely MIA.,328,280,249387,3576,1,0,0.5500,0.141,0.336,0.523,0.5383
28785486,544309283048144897,"JUST IN: US Consulate in Sydney issues emergency message to US citizens to ""maintain a high level of vigilance"" due to hostage situation.",365,125,3775654,860,1,0,0.3500,0.11,0.0,0.89,-0.3818
171117515,544301961638457344,Sitting in Melbourne watching what's going on in Sydney...I bloody hope it ends ok for those poor people! Disgusting behaviour! 😡,165,350,2061073,418,1,0,0.5167,0.332,0.17,0.499,-0.7081
278067201,544519486167330817,Hope all hostages get out this cafe ok! Just seen the gun fire footage in Sydney! 😳🙈,141,467,817721,6895,1,0,0.5167,0.204,0.242,0.554,0.2225
742143,544352649978843136,'Scared for those inside' - The BBC speaks to eyewitnesses near #sydneysiege on #MartinPlace http://t.co/81F8lOM3WH http://t.co/oFEbumwzdc,180,90,8172993,61,1,0,2.4000,0.172,0.0,0.828,-0.4404
44835347,544369653015801856,If you're taking selfies in #MartinPlace at the site of the #sydneysiege then... I... just... just don't.,188,204,246634,448,1,0,0.9333,0.0,0.0,1.0,0.0
246130881,544410806167678976,"When the 5 hostages escaped, the gunman could be seen from here getting extremely agitated, shouting at remaining hostages",720,318,24102,382,1,0,0.4167,0.162,0.0,0.838,-0.5095
2177710981,544478071340806146,"I love that things like this end up trending worldwide!!! This is so beautiful ❤️ 
#illridewithyou http://t.co/3TZlFoX8id",122,231,418332,25,1,0,0.1500,0.0,0.492,0.508,0.9269
46688460,544381029537312769,"Sadly, this needs to be pointed out with the  amount of Islamophobia that is currently being posted. #sydneysiege http://t.co/bEEhIg9NnM”",115,49,616,501,0,0,1.7667,0.135,0.0,0.865,-0.4215
18441335,544345074960584704,"Meanwhile, in the Sydney CBD extremist lunatics hellbent on the destruction of modern Australia released a 2pm edition of their newspaper.",209,108,2597,2723,0,0,11.1500,0.259,0.0,0.741,-0.743
86753745,544377326122057728,"Dear Ozzie media (and CNN), what the f*** is 'Islamic writing'? That's Arabic. No one calls Comic Sans 'Christianist writing'. #sydneysiege",221,138,6287,3485,0,0,13.3500,0.092,0.109,0.798,0.1027
1695784514,544389259491172353,So #sydneysiege is just the beginning. Terrorist sympathetic group is running campaign in support of Mehdi Masroor. http://t.co/BYCVm2DYzC,290,49,8488,237,0,0,3.5833,0.183,0.233,0.584,0.0772
83521919,544402024524038144,"If terrorism thrives on publicity, then the media has mostly played to script @Rory_Medcalf writes: http://t.co/eY2VcrnOJK #sydneysiege",119,59,30405,1378,1,0,4.9000,0.209,0.109,0.682,-0.4939
58360124,544290995462889472,#Coquitlam crews are on Sydney Ave after a male was thrown off a 3 story balcony. PD say on arrival male is conscious &amp; smoking a cigarette,211,225,72226,666,0,0,0.4667,0.0,0.0,1.0,0.0
64643056,544336572141694976,#SYDNEYSIEGE: Crowd gathers at police cordon in anticipation of news on hostage situation  http://t.co/2zFjvlPC1n http://t.co/YW5zGPMEWS,139,42,824787,460,1,0,0.8833,0.0,0.091,0.909,0.1027
14173315,544422134127525888,Sydney siege highlights rise of Islamist extremism in Australia http://t.co/tIEHLkCjsq http://t.co/6v8hMBot8a,113,52,1955438,2894,1,0,1.3833,0.0,0.0,1.0,0.0
22092333,544419008615702528,Australians respond to racism by telling #Muslim community #illridewithyou. #sydneysiege #MartinPlace,249,140,14610,1232,0,0,4.0667,0.291,0.0,0.709,-0.6249
34210188,544299916252573698,Let's keep in mind that no one associates the KKK with Christianity #SydneySiege,221,198,196,342,0,0,5.3333,0.155,0.0,0.845,-0.296
442653867,544492919567417344,Muslims are getting to crazy!! This shit needs to stop! #sydneysiege  #PrayForSydneyHostages  #PrayForSydney,102,37,73958,389,0,0,NaT,0.476,0.0,0.524,-0.8433
499696436,544279950929321984,"I repeat=&gt;if you are in Sydney, do NOT tweet or post news of what Police are doing around Martin Place. Assume jihadists follow social media",708,264,1253,1826,0,0,1.0667,0.0,0.0,1.0,0.0
87818409,544444148234076160,Sydney siege has now hit the 12 hour mark – live with latest summary of events http://t.co/IHT3o6tvtR http://t.co/cXeBIKsp0r,134,24,2996039,1081,1,0,1.9000,0.0,0.0,1.0,0.0
8170292,544406212461473792,"BBC's Frank Gardner on #SydneySiege: ""This is not a sophisticated siege...the gunman has got the wrong [Islamic] flag"" #r4today",201,78,376994,14074,1,0,0.6167,0.274,0.0,0.726,-0.7205
103245739,544416309266898944,"Flags by terrorists in Sydney cafe read ""there is no God but Allah, Mohammed is the messenger of Allah"",but dare u bring religion into this!",171,51,24982,133,0,0,3.2167,0.165,0.057,0.778,-0.4389
27581606,544398512931086336,The moment the #sydneysiege started. Seems so long ago. Praying it ends soon. http://t.co/WcLvv7cOuL,127,118,2230,997,0,0,0.8833,0.0,0.175,0.825,0.4144
1367531,544503881527742464,Suspected jihadist in #Sydney standoff ID'd as Iranian sex offender as ordeal enters 15th hour http://t.co/WrPVZSJHlX http://t.co/dJuzEHM1hX,245,87,4636341,382,1,0,1.1833,0.227,0.0,0.773,-0.5267
211105315,544513510450155520,"This morning jihadists were all excited with #sydneysiege , now they call the hostage taker a ""dirty Iranian"" since he is Shiite",265,91,2384,965,1,0,1.5833,0.124,0.103,0.773,-0.128
14293310,544495737770618880,Australians use #IllRideWithYou hashtag in solidarity with Muslims during Sydney siege http://t.co/5h3kWfwnyL,480,235,6587009,773,1,0,0.6667,0.0,0.167,0.833,0.296
44544222,544323086841954304,"To various media people - if you don't know something, say so. Speculation fills airtime but doesn't serve your audience. #sydneysiege",128,104,2118,334,0,0,6.0833,0.0,0.0,1.0,0.0
83310721,544419416578850818,"hats off to you guys, you're awesome, faith in humanity restored  #sydneysiege #illridewithyou http://t.co/iazCcTca6H",3021,1840,621,1039,0,0,6.3667,0.0,0.458,0.542,0.8519
20043786,544490976253726720,"I guess when police told the media not to name the gunman they actually meant ""please put his name and face on the front page""? #sydneysiege",127,117,99093,71071,1,0,0.4333,0.0,0.087,0.913,0.3182
16734909,544464812621578243,Tonight pray for the hostages and their families in #sydneysiege and pray too for the police on whose courage and wisdom so much depends.,342,444,298978,4495,1,0,2.2833,0.0,0.359,0.641,0.8807
44835347,544376073685712896,"As the @nswpolice have asked: if you're in the Sydney CBD just to check out the #SydneySiege at #MartinPlace, you should go home.",140,85,246629,448,1,0,1.8500,0.0,0.0,1.0,0.0
277983398,544440498594017280,Thinking of everyone in Sydney. Hope you all get home safe and sound xx #PrayForSydney,482,1011,1791356,5225,1,0,0.3333,0.0,0.309,0.691,0.7003
16675569,544284483453595648,Police outside the Lindt cafe in Martin Place. Photo by Fairfax photographer Daniel Munoz. #SydneySiege http://t.co/2bmB5jRqjI,168,16,307187,1767,1,0,1.5500,0.0,0.0,1.0,0.0
2868975307,544419162001383424,RT @newscomauHQ: Every Australian should be very proud of their police force today. #sydneysiege http://t.co/v7O6yunJNS,140,4,29,24,0,0,3.3000,0.0,0.195,0.805,0.5256
3108351,544447757860483072,#IllRideWithYou: Australians show solidarity with Muslims amid the Sydney siege http://t.co/5hFgbIp2C3 http://t.co/czDCx7OdM4,1853,1262,5446431,968,1,0,2.0000,0.0,0.167,0.833,0.296
24062457,544409869990633473,Deeply proud of our cops and community leaders today and deeply concerned for those still inside. Our prayers are with you. #sydneysiege,158,312,60770,7203,1,0,1.2667,0.0,0.139,0.861,0.5256
153029181,544308188909027328,"Praying for this insanity to stop. 

#sydneysiege",178,244,11650,1250,0,0,1.3833,0.476,0.202,0.323,-0.5267
16930489,544283714751328256,If there's a Sydney-style attack in the U.S. all these anti-cop protests will end in about two seconds.,204,150,31334,2003,0,0,0.9667,0.25,0.0,0.75,-0.6124
15907183,544417650680823808,I love reading the #illridewithyou tweets from Australians in response to anti-Muslim hatred in the midst of #sydneysiege. Lovely humanity.,409,347,19019,1904,0,0,4.6833,0.149,0.284,0.567,0.5859
1960878613,544519849507307520,The moment #SydneySiege came to an end http://t.co/xheuclMCmj https://t.co/GqLXuL0x6W,305,115,1988,136,1,0,2.1167,0.0,0.0,1.0,0.0
16343974,544443959662358528,Australians respond to #sydneysiege with #illridewithyou hashtag http://t.co/BR5qtAhlTp http://t.co/pmvs0rNAFF,120,55,745676,263,1,0,1.0167,0.0,0.0,1.0,0.0
82048287,544301449845305344,"Re: #sydneysiege, please remember there are $1.6bn muslims in the world &amp; &gt;99.9999% of them will be just as appalled by this as you.",212,182,1524,1891,0,0,3.7500,0.11,0.084,0.806,-0.1779
171802941,544403564077260800,UPDATE: A woman who managed to scramble from the #SydneySiege appears understandably to be still in shock. #9News http://t.co/4M0q6XtY2o,100,64,26377,1644,1,0,0.6333,0.133,0.0,0.867,-0.3818
153029181,544467710923395073,"“@anggerwitasari: Thanks for protecting my sisters #illridewithyou ” big love and prayers for australia #sydneysiege
http://t.co/hghTlRYkhW",249,352,11532,1249,0,0,1.5500,0.0,0.353,0.647,0.7964
17537467,544465862942797825,"White ppl, stop paralysis of analysis. All these flags say same thing: ISIS=Saudi=Taliban=Al-Nusra= #SydneySiege flag http://t.co/MIaBENonWu",179,57,52132,1496,0,0,2.6500,0.128,0.0,0.872,-0.296
16973333,544500288183607296,#sydneysiege gunman identified by police as well-known Islamist cleric Sheikh Man Haron Monis http://t.co/X5paOdvHJh http://t.co/KF4jGtiwdb,110,19,937776,1766,1,0,3.0833,0.0,0.0,1.0,0.0
255753616,544467919003213824,"Page one of Tuesday's Sydney Morning Herald, first edition. #sydneysiege http://t.co/qpw9Jtvvtb",152,78,16056,939,0,0,1.1333,0.0,0.0,1.0,0.0
1925489179,544428008258297856,"even if you aren't Australian, please spare a thought for those who have been held hostage for hours in Sydney, just a simple thought.",155,103,5040,453,0,0,NaT,0.085,0.0,0.915,-0.2411
37881687,544457904422531072,Now I've sent it all… father has brought his two young girls to pose and take pictures at hostage scene #sydneysiege http://t.co/s5tCMK5SO9,315,89,9052,2231,1,0,0.8167,0.0,0.0,1.0,0.0
60022825,544340812448804864,"Daily Telegraph #sydneysiege front page with comment piece ""The instant we changed forever"" http://t.co/pJTrm3QzZP http://t.co/VgNa7BqO7U",137,52,9870,2064,1,0,1.3000,0.0,0.0,1.0,0.0
21548431,544295960449265664,"NSW Police: ""Police urge the media to be responsible in their reporting. Speculation can cause unnecessary alarm."" #SydneySiege",150,62,4534,2556,1,0,7.2667,0.0,0.119,0.881,0.3182
28785486,544280650455728129,"DEVELOPING: Major police operation underway at Martin Place in Sydney's central business district, police tell @ABC News.",101,29,3776717,860,1,0,2.4667,0.0,0.0,1.0,0.0
15638836,544415156659175424,I'm so happy to see Sydney-siders saying #illridewithyou to Muslim people who fear abuse on public transport following #sydneysiege,244,208,637,305,0,0,8.0833,0.27,0.146,0.584,-0.5279
76858507,544494312206000128,"Instead of calling the Sydney cafe terrorist 'the terrorist',BBC is calling him 'the gunman'. Even after he showed his black terrorist flag.",351,147,105862,384,0,0,1.4000,0.32,0.0,0.68,-0.886
17387561,544329092100005888,"Praying for #Sydney. These crazies have no idea what Islam is, yet have the hubris to “act in the name of” it. Despicable.",103,84,30571,252,0,0,9.5833,0.086,0.097,0.817,0.0772
16675569,544294890343915520,Latest update on the situation in Martin Place from @nswpolice #SydneySiege http://t.co/q9PlmuiAEs,186,33,306981,1767,1,0,2.1333,0.0,0.0,1.0,0.0
78584101,544374569016885248,The media need to take a step back and realize this is people's lives not a Kardashian wedding. Facts not fabrications. #sydneysiege,105,160,211355,657,1,0,2.9167,0.0,0.0,1.0,0.0
18435601,544341369762742272,My thoughts are with all the Muslim Australians having to deal with the Islamaphobia around the #sydneysiege promoted by media etc,132,137,1211,310,0,0,4.3000,0.0,0.123,0.877,0.4215
763156754,544388259359387648,"You can't condemn an entire race, nation or religion based on the actions of a few radicals, please keep that in mind #sydneysiege",352,252,157,222,0,0,2.5167,0.0,0.183,0.817,0.5399
40962194,544310166242734080,WH now confirming with me President Obama HAS been briefed on #sydneysiege by Homeland Security and Counterterrorism chief Lisa Monaco,257,70,21406,1225,1,0,1.7667,0.0,0.112,0.888,0.34
16675569,544440724192628736,Female hostage appears to turn off the lights at the Lindt Cafe tonight. http://t.co/T6qUZxSrTe #sydneysiege http://t.co/p0p9TYLyeO,121,74,306914,1767,1,0,1.1667,0.0,0.0,1.0,0.0
16469809,544307871853592576,"As reports come in from Sydney, remember that news outlets will get things things wrong. http://t.co/d5Mq0NkswF http://t.co/9QaOK3UksY",725,314,53829,1839,1,0,4.5167,0.162,0.0,0.838,-0.4767
203123011,544494721872433152,#BREAKING: Australian police have named the suspect in the Sydney siege: Islamic leader Sheik Man Haron Monis http://t.co/yoFrfF1AHQ,106,19,190751,339,1,0,2.7833,0.115,0.0,0.885,-0.296
17995040,544512867144192000,"A moron says something nasty about a Muslim on a bus, he's a national trend. An ISIS sympathizer gets violent in Sydney, he's a lone wolf.",754,432,82899,190,0,0,0.7000,0.43,0.0,0.57,-0.9153
2799960092,544327278469988352,"LIVE: ""People panicking; told to stay indoors when everyone wants to return home"" http://t.co/HakhsRG4R6 #sydneysiege http://t.co/9KHn2Lbt3E",262,72,12353,31,1,0,3.1167,0.162,0.0,0.838,-0.4404
592155963,544428261602623488,"The fact that Harry tweeted about Sydney, just proves how much he cares. 

Love that boy ♥

#sydneysiege",132,132,53932,422,0,0,2.3833,0.0,0.324,0.676,0.802
19865053,544483913830531073,Just found an explanation of the #illridewithyou hashtag that has came from the Sydney hostage situation- very moving http://t.co/St4BAEcqP0,724,391,33025,374,0,0,21.8500,0.0,0.0,1.0,0.0
549044887,544331918506872832,"""Thank god 5sos aren't in Sydney""

Why do you have to make everything about them? The hostages lives are just as important as theirs",160,124,13229,8042,0,0,NaT,0.0,0.234,0.766,0.6597
427748930,544452299641192448,"Muslim- a follower of the religion of Islam.

Terrorist- a person who engages in inhumane and violent acts.

Not the same #sydneysiege",1898,1252,8123,949,0,0,3.3500,0.312,0.072,0.616,-0.8225
2163076560,544330052796559360,"The 500,000+ Muslim-Australians are also victims and targets of todays attack.   #sydneysiege",131,134,9896,570,0,0,1.9667,0.351,0.0,0.649,-0.6597
1626294277,544494408515608576,BREAKING: Terrorist involved in Sydney siege is 50 year old Iranian known as 'Sheikh Haron'. http://t.co/XWcoXzvTcp,194,25,129863,30456,0,0,0.9667,0.239,0.0,0.761,-0.6908
281754653,544332610097676288,Just in: U.S. Consulate near the scene in Sydney has accounted for all of its personnel: http://t.co/0h2F8SVCS2 @CNN http://t.co/UUiuFBi01A,203,109,1254,218,1,0,3.6833,0.0,0.0,1.0,0.0
25210650,544321311250468865,Cafés around the area letting us charge phones and handing out water. This is the best side of Sydney. #sydneysiege,134,225,16015,1437,1,0,5.3000,0.0,0.181,0.819,0.6369
5402612,544495066258362368,"Suspect in Sydney cafe siege identified as Man Haron Monis, an Iranian granted asylum in Australia http://t.co/6Lrl9DEMXA",1237,285,12522565,3,1,0,1.2500,0.115,0.104,0.781,-0.0516
16973333,544461661055098881,Thousands tweet declaring their solidarity with Muslims. #IllRideWithYou #sydneysiege http://t.co/Lq0VjkWreY http://t.co/GrLMRWCeHe,142,71,937398,1766,1,0,2.1333,0.0,0.18,0.82,0.296
280784084,544420375224791040,To the people taking 'selfies' and getting drunk whilst watching the #SydneySiege - as if it's a spectator sport - you dickheads,854,1040,4858,676,1,0,1.5000,0.118,0.0,0.882,-0.34
153029181,544444261027299328,"A kind lady named Mica drove me home after a cab that we shared from Sydney'sCBD wasn't able to drop me off all the way home
#illridewithyou",593,1281,11650,1250,0,0,0.6167,0.0,0.257,0.743,0.7659
7401202,544305018439204864,Canada's thoughts and prayers are with our Australian friends. #MartinPlace #SydneySiege,1901,1300,631082,219,1,0,0.5500,0.0,0.237,0.763,0.4767
15907183,544307589245587457,"Please, please, please read these tips for major news stories, especially when lives are at stake. #sydneysiege http://t.co/QgToJNV2b1",654,343,19020,1905,0,0,1.9500,0.0,0.315,0.685,0.7096
21548431,544389493273276416,PM Tony Abbott has just provided an update on #SydneySiege. Here's the transcript: http://t.co/AxXP3md4KT,102,34,4535,2556,1,0,1.7333,0.0,0.0,1.0,0.0
16973333,544495155198181376,Why a hostage situation is neither the time nor place for selfies. #sydneysiege http://t.co/HuAR1JBrp2 http://t.co/UXnJUuSABn,124,44,937779,1766,1,0,2.3833,0.0,0.0,1.0,0.0
1652541,544520802339917824,"Security forces storm Sydney cafe where hostages held, gunman identified as Man Haron Monis: http://t.co/fOqqI5UpsO http://t.co/nlVYwmOpGJ",225,55,5638088,1043,1,0,0.6000,0.0,0.138,0.862,0.34
301309392,544518128798294016,BREAKING NEWS: Australian authorities confirm that the #SydneySiege is over and all hostages have been freed...,120,45,365499,733,1,0,0.9167,0.0,0.0,1.0,0.0
1014423703,544484477930467328,"Walked past the lindt cafe at around 9:20, never would think that this event would occur only minutes later. #sydneysiege",106,83,83324,164,1,0,NaT,0.0,0.0,1.0,0.0
543202426,544395804190855168,who takes a selfie in the middle of a hostage siege ? well these idiots do #sydneysiege http://t.co/P78TvrRIfh,318,176,24800,15678,0,0,0.8500,0.0,0.13,0.87,0.2732
774393817,544301012492632064,"MASSIVE OPERATION: ""Hundreds of armed police have swarmed the area."" #sydneysiege (LIVE) http://t.co/uq626Z2Sfu http://t.co/oKLjdaWVAk",138,22,85752,4565,1,0,7.4000,0.0,0.0,1.0,0.0
219907484,544399649025433601,RT RT RT @ZeeGingaNinja: because it seems that some people here need this clarification #sydneysiege #NotInMyName http://t.co/perQGp5yro,114,96,497,359,0,0,3.7500,0.0,0.0,1.0,0.0
2799960092,544288009747566592,Are you in #Sydney? Have you witnessed the #MartinPlaceSiege? Tweet us NOW at @BBC_HaveYourSay #sydneysiege http://t.co/NBveZGlDni,103,43,12345,31,1,0,1.0167,0.0,0.0,1.0,0.0
76858507,544504859290906624,"Haron Monis,the true Muslim,who believes in Allah &amp; Muhammad,is terrorizing Sydney, murdered his ex-wife,committed multiple sexual assaults.",213,91,105864,384,0,0,1.2833,0.43,0.101,0.469,-0.8779
17029979,544384839906906113,My heart goes out to all involved. Stay strong and be safe Sydney!  #sydneysiege,200,392,1015649,1647,1,0,0.5167,0.0,0.351,0.649,0.7574
1662016292,544314810884562946,"#sydneysiege We sit in the reality of grief, shock and unknowing. For this moment that is enough. http://t.co/bnUK0ZFvJt",134,102,3308,95,0,0,1.2167,0.266,0.0,0.734,-0.7003
21748597,544437117963616256,You know if we manage to turn the #SydneySiege into a positive force of community this man will have achieved the opposite of his intentions,476,494,4311,3733,0,0,2.2000,0.0,0.135,0.865,0.5574
742143,544391790615605249,"""Profoundly shocking"" -Australia PM Tony Abbott delivers second  #sydneysiege statement. MORE: http://t.co/VaKt3ZpRZR http://t.co/I9VOzKLcET",281,118,8174279,61,1,0,1.3667,0.184,0.0,0.816,-0.4019
850302560,544294618758520832,"Sydney police and gov't officials asking public on site not to tweet info about #MartinPlaceSiege because could be ""tactically important""",183,50,4421,2692,0,0,1.7000,0.0,0.087,0.913,0.2023
154435961,544446973667860480,"Sydney is a safe &amp; welcoming city, proud of its diversity. Great to see our best nature on show at a time like this. #illridewithyou",311,316,27773,6936,1,0,1.6500,0.0,0.537,0.463,0.9623
234874463,544341124614459393,Heartfelt thoughts with the hostages of the #SydneySiege &amp; their families.,335,448,257070,70,0,0,20.8667,0.0,0.259,0.741,0.5423
16973333,544496648445890561,Australia's reaction to the #sydneysiege is magnificent. #illridewithyou http://t.co/Lq0VjkWreY http://t.co/7k7o55TkYE,422,252,937657,1766,1,0,1.2500,0.0,0.302,0.698,0.5994
20779110,544521880661950464,Authorities have confirmed that #sydneysiege is now over after police storm the building: http://t.co/IrteddYrbH http://t.co/w8i1njo5xH,117,35,36137,926,1,0,1.0167,0.0,0.0,1.0,0.0
123746182,544287332061298688,"DO NOT TWEET POLICE MOVEMENTS. Don't tweet photos of police, their faces, their location, anything. Seriously. It's simple #sydneysiege",285,147,477,1202,0,0,12.1333,0.086,0.0,0.914,-0.1779
71804710,544449632131375104,"""If you use public transport, wear religious attire and don't feel safe"" - search the hashtag #illridewithyou Get involved Sydney",418,542,143603,277,1,0,0.3000,0.118,0.0,0.882,-0.3412
225244783,544499381731622912,I'm not Australian but I'm so happy there are people like this in the world. #sydneysiege #illridewithyou http://t.co/ITJFzxmQ8Y,271,219,5636,294,0,0,2.7500,0.0,0.381,0.619,0.8971
491960101,544427938372792321,"#SydneySiege
- Entering 11th hour
- At least 15 hostages
- 5 hostages escaped
- Motivation &amp; demands unknown
- 1 gunman - rotating hostages",121,59,4408,1733,0,0,2.4000,0.0,0.13,0.87,0.34
447410369,544418204508893184,.@amcoren's report on what we know right now about the #sydneysiege: http://t.co/lkXAAgN5Rg,201,102,17556,1296,1,0,37.4833,0.0,0.0,1.0,0.0
210238655,544441034948636672,My thoughts are with you Sydney ❤️,888,2460,655808,1039,1,0,0.1833,0.0,0.0,1.0,0.0
87818409,544521260840267776,Sydney siege ends as police storm Lindt Cafe and hostages run out http://t.co/ek1EyHbJxA,100,18,2997545,1081,1,0,17.2000,0.0,0.0,1.0,0.0
22021978,544308749725626368,Really hope #sydneysiege hostage are rescued. But worth noting most jihadi victims are Muslims http://t.co/Y0Gs7jspLE http://t.co/TxZu4vGDDx,191,123,50172,920,0,0,2.2833,0.155,0.292,0.553,0.2451
1128995864,544470979842281472,"Dear Media, You might want to know that Imphal has more Indians than Sydney and there has been a terror attack there too.",417,124,3014,197,0,0,5.7667,0.229,0.137,0.634,-0.5574
80323736,544458458527834112,our pray for Banjarnegara landslide and hope everything back to normal. and our thoughts are with Sydney. hope everybody gets out safely,821,67,989047,2369,0,0,2.6500,0.0,0.386,0.614,0.8834
292777349,544521948924248066,WATCH: The dramatic moment tactical teams stormed the Sydney cafe https://t.co/v8UYPgnyog,117,93,201981,3540,0,0,2.0500,0.0,0.0,1.0,0.0
7587032,544475686740967424,Gunman in #sydneysiege switches off the lights http://t.co/5jtd36wFOU http://t.co/a4MjlUrME7,120,58,1730703,17,1,0,0.5833,0.0,0.0,1.0,0.0
110840071,544436330856329216,Exclusion zone to remain in place tomorrow - workers based in this area asked to remain home #TenNews #sydneysiege http://t.co/Sls2dsNYkb,117,49,10804,1612,1,0,8.4000,0.109,0.0,0.891,-0.296
22443725,544432661419155456,"As the #sydneysiege continues, three faiths come together to pray for peace at Lakemba mosque. Photo: @Mo_Taha1 http://t.co/aQzMFlZOTl",401,438,2595,47,0,0,1.4833,0.0,0.364,0.636,0.8225
